rank_test_score,mean_test_score,mean_train_score,gap,std_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_ccp_alpha
28,0.6207214811520774,0.6629772994405535,0.04225581828847613,0.04785606205145337,entropy,4,20,20,0.0
28,0.6207214811520774,0.6629772994405535,0.04225581828847613,0.04785606205145337,entropy,4,20,40,0.0
28,0.6207214811520774,0.6629772994405535,0.04225581828847613,0.04785606205145337,entropy,4,20,10,0.0005
28,0.6207214811520774,0.6629772994405535,0.04225581828847613,0.04785606205145337,entropy,4,20,20,0.0005
28,0.6207214811520774,0.6629772994405535,0.04225581828847613,0.04785606205145337,entropy,4,20,40,0.0005
34,0.6199733870644742,0.6620173456040498,0.04204395853957554,0.048079761646113495,gini,4,20,10,0.0
34,0.6199733870644742,0.6620173456040498,0.04204395853957554,0.048079761646113495,gini,4,20,20,0.0
34,0.6199733870644742,0.6620173456040498,0.04204395853957554,0.048079761646113495,gini,4,20,40,0.0
37,0.6186710154830889,0.6597496878748152,0.041078672391726356,0.05155914029913316,gini,4,20,10,0.001
37,0.6186710154830889,0.6597496878748152,0.041078672391726356,0.05155914029913316,gini,4,20,20,0.001
37,0.6186710154830889,0.6597496878748152,0.041078672391726356,0.05155914029913316,gini,4,20,40,0.001
40,0.6185117573675505,0.6618213740803551,0.043309616712804644,0.04864681789836397,entropy,4,20,10,0.001
40,0.6185117573675505,0.6618213740803551,0.043309616712804644,0.04864681789836397,entropy,4,20,20,0.001
40,0.6185117573675505,0.6618213740803551,0.043309616712804644,0.04864681789836397,entropy,4,20,40,0.001
43,0.6177364215922146,0.6608432891950393,0.04310686760282467,0.049015771912976853,gini,4,20,10,0.0005
43,0.6177364215922146,0.6608432891950393,0.04310686760282467,0.049015771912976853,gini,4,20,20,0.0005
43,0.6177364215922146,0.6608432891950393,0.04310686760282467,0.049015771912976853,gini,4,20,40,0.0005
46,0.6131016670643474,0.6365761787080972,0.023474511643749807,0.04948424667097467,gini,4,5,10,0.001
46,0.6131016670643474,0.6365761787080972,0.023474511643749807,0.04948424667097467,gini,4,5,20,0.001
46,0.6131016670643474,0.6365761787080972,0.023474511643749807,0.04948424667097467,gini,4,5,40,0.001
49,0.6097746861654055,0.6434712112265218,0.03369652506111631,0.04321637678154783,entropy,6,20,10,0.002
49,0.6097746861654055,0.6434712112265218,0.03369652506111631,0.04321637678154783,entropy,6,20,20,0.002
49,0.6097746861654055,0.6434712112265218,0.03369652506111631,0.04321637678154783,entropy,6,20,40,0.002
52,0.6060409540603402,0.6360668253303545,0.030025871270014326,0.03859366084438121,entropy,5,20,10,0.002
52,0.6060409540603402,0.6360668253303545,0.030025871270014326,0.03859366084438121,entropy,5,20,20,0.002
52,0.6060409540603402,0.6360668253303545,0.030025871270014326,0.03859366084438121,entropy,5,20,40,0.002
55,0.6034164524444001,0.683970159864287,0.08055370741988688,0.11780935251756734,gini,8,5,10,0.0
56,0.6010467061868795,0.6693261130939189,0.06827940690703937,0.08604802349009752,gini,8,20,10,0.001
56,0.6010467061868795,0.6693261130939189,0.06827940690703937,0.08604802349009752,gini,8,20,20,0.001
56,0.6010467061868795,0.6693261130939189,0.06827940690703937,0.08604802349009752,gini,8,20,40,0.001
59,0.6003505777849499,0.6471080986155615,0.046757520830611576,0.15462782129830663,gini,6,5,40,0.001
60,0.5996202776993657,0.6511164838163249,0.051496206116959264,0.15456066961891682,gini,6,5,20,0.001
61,0.5994403741197069,0.6530388652160564,0.05359849109634951,0.15451385782636792,gini,6,5,10,0.001
62,0.5981077305400234,0.6501458365071727,0.052038105967149306,0.13913196339356543,gini,6,5,10,0.0
62,0.5981077305400234,0.6501458365071727,0.052038105967149306,0.13913196339356543,gini,6,5,10,0.0005
64,0.596664263011891,0.681570700711959,0.084906437700068,0.1246713322540011,gini,8,5,10,0.0005
65,0.5964630904152604,0.677354783647836,0.08089169323257561,0.1278342143587609,gini,8,5,20,0.0
66,0.5959223102367217,0.6252703828219071,0.029348072585185347,0.11690427998424834,gini,5,5,10,0.0
66,0.5959223102367217,0.6252703828219071,0.029348072585185347,0.11690427998424834,gini,5,5,10,0.0005
68,0.5936153985533652,0.665517734179766,0.0719023356264008,0.13643764539796283,gini,8,5,40,0.0
69,0.5928254102022735,0.6648931114244512,0.07206770122217765,0.13611359649194993,gini,8,5,40,0.0005
70,0.5923811727797123,0.6638424588788154,0.07146128609910318,0.0980775896419866,gini,8,20,10,0.0
70,0.5923811727797123,0.6638424588788154,0.07146128609910318,0.0980775896419866,gini,8,20,20,0.0
70,0.5923811727797123,0.6638424588788154,0.07146128609910318,0.0980775896419866,gini,8,20,40,0.0
73,0.591961565646634,0.678079357474898,0.08611779182826396,0.09361437808529859,gini,8,10,10,0.0
73,0.591961565646634,0.678079357474898,0.08611779182826396,0.09361437808529859,gini,8,10,20,0.0
75,0.5918936509333991,0.675612216168727,0.08371856523532795,0.13647285388667432,gini,8,5,20,0.0005
76,0.5917411258803594,0.6616637004553637,0.06992257457500428,0.09409603256842784,entropy,8,20,10,0.0005
76,0.5917411258803594,0.6616637004553637,0.06992257457500428,0.09409603256842784,entropy,8,20,20,0.0005
76,0.5917411258803594,0.6616637004553637,0.06992257457500428,0.09409603256842784,entropy,8,20,40,0.0005
79,0.5916654541856318,0.6752344679607268,0.08356901377509507,0.08312243399974013,entropy,8,10,10,0.0005
79,0.5916654541856318,0.6752344679607268,0.08356901377509507,0.08312243399974013,entropy,8,10,20,0.0005
81,0.5909671989882013,0.6774388424196112,0.0864716434314099,0.09196950866232055,gini,8,10,10,0.0005
81,0.5909671989882013,0.6774388424196112,0.0864716434314099,0.09196950866232055,gini,8,10,20,0.0005
83,0.5909545804853625,0.6759790116504815,0.08502443116511893,0.08553902546409528,entropy,8,10,10,0.0
83,0.5909545804853625,0.6759790116504815,0.08502443116511893,0.08553902546409528,entropy,8,10,20,0.0
85,0.5907408706380194,0.6187033583448647,0.027962487706845285,0.12821285136339475,gini,5,5,40,0.001
86,0.590292008970186,0.6607231065062751,0.07043109753608912,0.09214175108401071,gini,8,20,10,0.0005
86,0.590292008970186,0.6607231065062751,0.07043109753608912,0.09214175108401071,gini,8,20,20,0.0005
86,0.590292008970186,0.6607231065062751,0.07043109753608912,0.09214175108401071,gini,8,20,40,0.0005
89,0.5902300717306546,0.6204316203158605,0.030201548585205962,0.1269664682196743,gini,5,5,40,0.0
